event_id,period_no,occ_year,occ_month,occ_day
3102,4335,4335,4,28
3103,2494,2494,5,8
3104,3053,3053,2,4
3105,2612,2612,9,15
3106,996,996,10,27
3107,51,51,5,28
3108,2645,2645,11,3
3109,3430,3430,11,10
3110,1444,1444,9,5
3111,2173,2173,1,24
3112,1102,1102,3,9
3113,351,351,8,18
3114,1077,1077,11,5
3115,1767,1767,8,1
3116,2862,2862,12,1
3117,3773,3773,11,21
3118,1089,1089,8,14
3119,4076,4076,9,15
3120,606,606,9,3
3121,323,323,6,1
3122,2707,2707,12,1
3123,461,461,4,11
3124,3184,3184,8,26
3125,3477,3477,7,12
3126,1788,1788,4,1
3127,2405,2405,11,24
3128,4856,4856,11,9
3129,2239,2239,9,21
3130,2174,2174,2,5
3131,2895,2895,12,9
3132,349,349,4,9
3133,311,311,4,20
3134,1296,1296,3,18
3135,1483,1483,10,28
3136,2292,2292,2,13
3137,3284,3284,8,28
3138,218,218,8,24
3139,4847,4847,6,3
3140,3503,3503,9,21
3141,962,962,1,27
3142,3870,3870,4,15
3143,365,365,12,19
3144,3607,3607,10,24
3145,3846,3846,5,18
3146,3640,3640,8,17
3147,1245,1245,8,12
3148,550,550,12,16
3149,3806,3806,5,18
3150,1355,1355,2,9
3151,595,595,8,20
3152,2101,2101,6,15
3153,4971,4971,10,31
3154,3347,3347,4,17
3155,2360,2360,2,28
3156,1118,1118,8,9
3157,4113,4113,6,13
3158,3994,3994,11,21
3159,2475,2475,3,29
3160,4757,4757,10,25
3161,3363,3363,3,13
3162,1185,1185,8,14
3163,4527,4527,7,16
3164,1410,1410,5,12
3165,3160,3160,12,20
3166,134,134,12,9
3167,374,374,4,10
3168,1807,1807,2,4
3169,3826,3826,9,28
3170,3724,3724,11,20
3171,1309,1309,5,25
3172,4479,4479,5,30
3173,244,244,4,1
3174,1692,1692,6,28
3175,3376,3376,1,11
3176,3562,3562,10,31
3177,4356,4356,6,27
3178,2015,2015,10,19
3179,1216,1216,11,9
3180,1151,1151,2,14
3181,1538,1538,12,11
3182,4619,4619,10,1
3183,4260,4260,9,24
3184,4705,4705,12,21
3185,2551,2551,11,11
3186,3180,3180,12,22
3187,4648,4648,5,9
3188,317,317,5,23
3189,3438,3438,3,22
3190,2499,2499,8,7
3191,1746,1746,1,21
3192,178,178,10,3
3193,4155,4155,3,15
3194,4720,4720,1,7
3195,4645,4645,9,21
3196,291,291,8,2
3197,2742,2742,10,10
3198,4922,4922,7,12
3199,4228,4228,1,17
3200,4544,4544,2,1
3201,4609,4609,12,26
3202,2378,2378,12,4
3203,422,422,8,5
3204,1535,1535,7,8
3205,3583,3583,7,15
3206,4784,4784,10,21
3207,742,742,1,21
3208,1647,1647,6,8
3209,4176,4176,4,2
3210,2778,2778,4,1
3211,2153,2153,12,27
3212,882,882,9,25
3213,2295,2295,7,19
3214,87,87,8,7
3215,3915,3915,5,24
3216,1939,1939,8,18
3217,2652,2652,7,17
3218,4252,4252,10,30
3219,4255,4255,10,16
3220,2253,2253,10,25
3221,825,825,3,20
3222,3249,3249,5,30
3223,2763,2763,2,26
3224,597,597,2,13
3225,2312,2312,1,16
3226,706,706,1,1
3227,142,142,9,11
3228,4316,4316,10,27
3229,546,546,12,9
3230,206,206,6,10
3231,1838,1838,1,25
3232,2560,2560,12,13
3233,1134,1134,7,17
3234,1584,1584,8,4
3235,4971,4971,2,14
3236,3500,3500,9,10
3237,4292,4292,10,8
3238,4455,4455,7,8
3239,2897,2897,1,17
3240,3748,3748,3,2
3241,2887,2887,6,8
3242,2268,2268,10,29
3243,3003,3003,10,19
3244,1654,1654,6,15
3245,3806,3806,11,7
3246,1065,1065,5,24
3247,4441,4441,4,16
3248,4076,4076,8,13
3249,1266,1266,3,20
3250,3384,3384,4,7
3251,1260,1260,11,15
3252,342,342,9,5
3253,2538,2538,8,16
3254,2839,2839,1,22
3255,350,350,6,4
3256,4203,4203,11,29
3257,4975,4975,8,19
3258,3846,3846,6,4
3259,3792,3792,12,28
3260,2735,2735,10,21
3261,3529,3529,3,21
3262,3345,3345,3,5
3263,4739,4739,8,7
3264,1331,1331,12,27
3265,3167,3167,10,11
3266,4988,4988,10,11
3267,2651,2651,11,10
3268,1973,1973,10,22
3269,3533,3533,6,10
3270,2178,2178,8,12
3271,1810,1810,6,2
3272,3322,3322,2,2
3273,2929,2929,12,9
3274,752,752,2,24
3275,1134,1134,9,12
3276,300,300,5,9
3277,2795,2795,7,20
3278,1192,1192,11,27
3279,3117,3117,7,24
3280,3963,3963,12,14
3281,3101,3101,9,5
3282,852,852,11,8
3283,1404,1404,8,25
3284,1111,1111,5,4
3285,577,577,6,19
3286,4152,4152,7,12
3287,2427,2427,8,20
3288,3479,3479,8,11
3289,2426,2426,8,25
3290,916,916,5,16
3291,854,854,6,6
3292,1773,1773,5,4
3293,4587,4587,5,13
3294,4046,4046,6,11
3295,4633,4633,3,5
3296,2522,2522,8,20
3297,823,823,2,19
3298,936,936,5,30
3299,3634,3634,9,3
3300,618,618,7,30
3301,1879,1879,4,13
3302,866,866,8,6
3303,3751,3751,11,28
3304,1627,1627,4,30
3305,3964,3964,2,28
3306,4945,4945,12,26
3307,2982,2982,10,10
3308,1617,1617,8,7
3309,11,11,8,12
3310,2357,2357,3,30
3311,2617,2617,12,27
3312,2970,2970,7,21
3313,1934,1934,5,30
3314,2117,2117,6,2
3315,4611,4611,10,16
3316,143,143,9,12
3317,2533,2533,11,8
3318,4545,4545,7,8
3319,2329,2329,4,16
3320,1878,1878,3,12
3321,3084,3084,11,5
3322,4662,4662,1,18
3323,1267,1267,6,30
3324,790,790,2,16
3325,1526,1526,12,6
3326,1127,1127,3,13
3327,84,84,10,12
3328,3100,3100,9,11
3329,1113,1113,6,29
3330,2074,2074,7,16
3331,501,501,8,22
3332,546,546,5,13
3333,659,659,10,21
3334,4650,4650,11,9
3335,1642,1642,12,5
3336,938,938,4,24
3337,1626,1626,7,19
3338,4915,4915,5,25
3339,1418,1418,2,28
3340,1349,1349,1,28
3341,2882,2882,1,21
3342,3290,3290,11,9
3343,1314,1314,4,21
3344,372,372,6,8
3345,4768,4768,8,10
3346,1142,1142,10,26
3347,4047,4047,8,17
3348,3555,3555,10,14
3349,1995,1995,2,23
3350,1070,1070,1,22
3351,362,362,7,31
3352,2525,2525,12,19
3353,1891,1891,4,30
3354,1195,1195,12,12
3355,1841,1841,3,26
3356,2568,2568,7,7
3357,2234,2234,7,26
3358,312,312,6,23
3359,2501,2501,7,14
3360,2001,2001,11,6
3361,453,453,11,22
3362,1119,1119,4,2
3363,4421,4421,2,24
3364,2516,2516,1,14
3365,1594,1594,5,5
3366,1947,1947,3,25
3367,335,335,9,8
3368,1480,1480,8,19
3369,457,457,4,18
3370,1230,1230,7,4
3371,4665,4665,10,2
3372,293,293,2,2
3373,3833,3833,3,23
3374,207,207,2,27
3375,1481,1481,12,21
3376,3246,3246,8,9
3377,4678,4678,7,13
3378,265,265,8,23
3379,4622,4622,2,25
3380,2341,2341,3,8
3381,2412,2412,9,29
3382,3683,3683,11,4
3383,2783,2783,4,14
3384,704,704,11,9
3385,46,46,12,10
3386,312,312,1,29
3387,632,632,6,3
3388,1692,1692,12,29
3389,4266,4266,9,2
3390,2050,2050,9,26
3391,1240,1240,2,24
3392,4892,4892,9,2
3393,1185,1185,8,25
3394,4564,4564,7,30
3395,4661,4661,4,29
3396,3232,3232,8,18
3397,678,678,6,11
3398,2639,2639,10,3
3399,1358,1358,10,13
3400,114,114,12,23
3401,789,789,3,27
3402,513,513,3,2
3403,4452,4452,11,4
3404,3689,3689,6,21
3405,3047,3047,12,7
3406,1439,1439,8,6
3407,3512,3512,12,11
3408,4596,4596,3,30
3409,4945,4945,10,14
3410,1412,1412,1,11
3411,1913,1913,12,23
3412,3775,3775,12,8
3413,1308,1308,1,30
3414,2496,2496,1,29
3415,221,221,7,28
3416,517,517,6,22
3417,223,223,3,7
3418,2775,2775,2,2
3419,2592,2592,9,11
3420,2896,2896,5,16
3421,2512,2512,10,14
3422,2685,2685,8,30
3423,2688,2688,3,11
3424,3582,3582,1,22
3425,2870,2870,8,10
3426,3393,3393,6,14
3427,1976,1976,10,13
3428,3781,3781,1,28
3429,4533,4533,7,26
3430,607,607,9,17
3431,3905,3905,10,20
3432,1624,1624,9,11
3433,433,433,10,24
3434,2884,2884,8,3
3435,2535,2535,6,17
3436,3410,3410,12,10
3437,1749,1749,12,23
3438,3991,3991,10,20
3439,3158,3158,1,5
3440,2773,2773,12,14
3441,2494,2494,11,14
3442,4149,4149,9,24
3443,4909,4909,12,11
3444,4806,4806,9,7
3445,4478,4478,10,23
3446,4018,4018,6,20
3447,3765,3765,1,11
3448,58,58,2,18
3449,2104,2104,10,5
3450,4417,4417,9,23
3451,2029,2029,1,6
3452,4902,4902,2,6
3453,766,766,6,7
3454,3732,3732,12,19
3455,1084,1084,6,24
3456,2570,2570,3,26
3457,2120,2120,1,17
3458,1125,1125,1,31
3459,2168,2168,8,7
3460,813,813,5,23
3461,60,60,5,16
3462,11,11,6,7
3463,1183,1183,2,12
3464,4770,4770,8,30
3465,1783,1783,9,4
3466,4970,4970,12,22
3467,2223,2223,6,13
3468,292,292,12,11
3469,3682,3682,10,27
3470,3100,3100,4,27
3471,1948,1948,6,9
3472,2954,2954,4,17
3473,4436,4436,11,5
3474,3138,3138,1,23
3475,1035,1035,1,12
3476,3010,3010,4,17
3477,1273,1273,8,19
3478,1990,1990,6,4
3479,3382,3382,4,1
3480,4522,4522,7,31
3481,2214,2214,2,22
3482,854,854,12,18
3483,3430,3430,5,16
3484,2731,2731,2,12
3485,4383,4383,9,1
3486,1924,1924,11,26
3487,1601,1601,5,12
3488,4051,4051,12,21
3489,1962,1962,2,27
3490,4433,4433,7,16
3491,4638,4638,3,2
3492,3736,3736,4,30
3493,2585,2585,8,30
3494,2872,2872,7,17
3495,2635,2635,1,15
3496,4945,4945,7,26
3497,2760,2760,8,29
3498,1771,1771,3,11
3499,1562,1562,1,6
3500,2932,2932,11,7
3501,1277,1277,1,24
3502,4106,4106,12,9
3503,4440,4440,2,22
3504,3362,3362,7,4
3505,1309,1309,8,17
3506,309,309,7,29
3507,2115,2115,11,7
3508,1481,1481,5,7
3509,3573,3573,7,26
3510,221,221,3,8
3511,2918,2918,12,6
3512,2661,2661,9,28
3513,4611,4611,1,11
3514,393,393,10,22
3515,244,244,2,25
3516,928,928,1,26
3517,4735,4735,4,1
3518,3503,3503,8,14
3519,2393,2393,11,19
3520,2730,2730,10,26
3521,2678,2678,11,4
3522,2335,2335,1,28
3523,1176,1176,4,13
3524,3245,3245,1,21
3525,4549,4549,9,28
3526,732,732,11,3
3527,4635,4635,5,2
3528,3330,3330,5,23
3529,2753,2753,1,19
3530,2145,2145,9,12
3531,368,368,9,9
3532,3426,3426,1,24
3533,3901,3901,5,11
3534,3087,3087,9,9
3535,2212,2212,10,27
3536,2346,2346,3,25
3537,1466,1466,3,22
3538,3802,3802,3,25
3539,4077,4077,8,14
3540,419,419,6,22
3541,2815,2815,12,31
3542,4786,4786,8,5
3543,1198,1198,4,18
3544,3468,3468,8,7
3545,1962,1962,3,24
3546,3286,3286,10,11
3547,579,579,6,5
3548,4268,4268,12,14
3549,1763,1763,4,24
3550,3957,3957,4,14
3551,649,649,3,25
3552,694,694,10,1
3553,427,427,12,2
3554,1414,1414,1,2
3555,3351,3351,7,24
3556,325,325,9,6
3557,1284,1284,9,16
3558,4478,4478,7,7
3559,3953,3953,11,5
3560,3513,3513,9,16
3561,134,134,7,4
3562,2192,2192,7,3
3563,4950,4950,3,31
3564,420,420,5,22
3565,1260,1260,10,29
3566,3562,3562,3,28
3567,2890,2890,4,19
3568,1979,1979,11,22
3569,4211,4211,4,21
3570,180,180,8,1
3571,2303,2303,6,3
3572,1471,1471,2,27
3573,57,57,3,30
3574,1988,1988,10,23
3575,2334,2334,7,29
3576,4888,4888,7,18
3577,3207,3207,7,8
3578,651,651,9,9
3579,806,806,1,8
3580,1576,1576,6,9
3581,373,373,3,30
3582,2279,2279,9,16
3583,572,572,6,3
3584,2206,2206,6,25
3585,400,400,12,17
3586,3990,3990,2,15
3587,649,649,2,10
3588,2400,2400,12,6
3589,938,938,8,6
3590,3852,3852,7,24
3591,13,13,9,19
3592,902,902,9,26
3593,779,779,10,29
3594,488,488,4,29
3595,3445,3445,11,16
3596,769,769,12,9
3597,1346,1346,2,10
3598,938,938,2,16
3599,3724,3724,8,17
3600,1803,1803,4,6
3601,4130,4130,6,27
3602,1922,1922,12,27
3603,68,68,8,26
3604,3387,3387,7,26
3605,1349,1349,5,17
3606,4782,4782,2,4
3607,4599,4599,8,27
3608,3994,3994,7,21
3609,3870,3870,2,20
3610,4472,4472,1,7
3611,4274,4274,8,25
3612,2936,2936,11,20
3613,3675,3675,10,26
3614,4574,4574,8,14
3615,1682,1682,9,10
3616,973,973,1,30
3617,44,44,6,23
3618,3479,3479,5,6
3619,3309,3309,6,15
3620,4551,4551,10,23
3621,3244,3244,11,6
3622,2201,2201,4,13
3623,554,554,6,30
3624,1570,1570,2,8
3625,4580,4580,11,19
3626,1746,1746,11,13
3627,4537,4537,4,3
3628,1140,1140,1,23
3629,4748,4748,10,30
3630,4636,4636,7,10
3631,3324,3324,12,26
3632,2426,2426,7,1
3633,3099,3099,7,5
3634,1528,1528,8,27
3635,1741,1741,11,18
3636,4824,4824,1,30
3637,910,910,2,12
3638,4485,4485,4,29
3639,4032,4032,6,14
3640,507,507,4,15
3641,709,709,8,6
3642,4882,4882,12,18
3643,1388,1388,8,5
3644,1162,1162,9,18
3645,424,424,7,12
3646,1662,1662,12,9
3647,4358,4358,12,24
3648,2752,2752,8,23
3649,2148,2148,7,16
3650,1113,1113,11,6
3651,3833,3833,12,3
3652,624,624,3,1
3653,4499,4499,1,30
3654,2113,2113,8,24
3655,3481,3481,5,18
3656,462,462,3,30
3657,4297,4297,10,22
3658,3822,3822,2,24
3659,3201,3201,12,30
3660,3350,3350,9,11
3661,4990,4990,10,17
3662,3215,3215,11,22
3663,212,212,10,1
3664,4406,4406,3,26
3665,2016,2016,4,26
3666,471,471,4,18
3667,1933,1933,8,10
3668,2405,2405,9,10
3669,4580,4580,1,20
3670,2797,2797,5,6
3671,3726,3726,4,24
3672,4470,4470,10,8
3673,1730,1730,2,12
3674,690,690,12,1
3675,2085,2085,8,8
3676,2021,2021,12,14
3677,3793,3793,3,10
3678,3128,3128,3,18
3679,1662,1662,12,15
3680,3747,3747,5,31
3681,4255,4255,8,11
3682,3161,3161,9,21
3683,4726,4726,10,19
3684,1796,1796,2,16
3685,3864,3864,7,30
3686,3033,3033,2,10
3687,408,408,5,3
3688,3176,3176,4,29
3689,589,589,4,23
3690,900,900,6,27
3691,1601,1601,6,6
3692,1373,1373,4,9
3693,878,878,11,28
3694,4839,4839,12,28
3695,3333,3333,1,11
3696,1153,1153,12,22
3697,987,987,10,28
3698,1508,1508,9,23
3699,272,272,1,25
3700,4351,4351,10,27
3701,119,119,9,25
3702,761,761,3,24
3703,1240,1240,9,18
3704,2537,2537,7,9
3705,3337,3337,7,21
3706,1961,1961,8,21
3707,3681,3681,2,8
3708,389,389,5,7
3709,2432,2432,1,14
3710,4435,4435,11,20
3711,3004,3004,9,16
3712,4656,4656,6,5
3713,3709,3709,10,22
3714,1969,1969,6,22
3715,4214,4214,3,2
3716,2644,2644,9,28
3717,2083,2083,11,9
3718,1557,1557,5,18
3719,3680,3680,1,20
3720,2754,2754,1,20
3721,2259,2259,12,11
3722,2281,2281,3,14
3723,300,300,3,13
3724,3400,3400,9,17
3725,1229,1229,4,6
3726,293,293,11,20
3727,3733,3733,2,27
3728,3754,3754,8,5
3729,219,219,10,12
3730,4909,4909,12,16
3731,4642,4642,6,12
3732,962,962,2,13
3733,4791,4791,11,16
3734,171,171,10,2
3735,566,566,2,14
3736,1546,1546,9,4
3737,4924,4924,4,1
3738,2427,2427,2,6
3739,4703,4703,1,1
3740,3313,3313,8,25
3741,1455,1455,4,21
3742,4850,4850,4,7
3743,3702,3702,3,18
3744,4334,4334,12,17
3745,2082,2082,2,21
3746,3610,3610,5,18
3747,3038,3038,11,3
3748,1548,1548,6,22
3749,1206,1206,11,4
3750,565,565,6,27
3751,3240,3240,11,10
3752,4588,4588,8,24
3753,788,788,3,16
3754,406,406,11,22
3755,1598,1598,7,14
3756,4007,4007,10,25
3757,945,945,5,26
3758,3696,3696,6,12
3759,2205,2205,12,19
3760,1864,1864,9,11
3761,1684,1684,1,23
3762,1535,1535,3,30
3763,862,862,9,18
3764,441,441,4,24
3765,2344,2344,9,29
3766,2424,2424,7,26
3767,836,836,7,11
3768,1305,1305,2,2
3769,519,519,1,15
3770,3439,3439,3,20
3771,4078,4078,3,4
3772,3006,3006,8,5
3773,154,154,1,26
3774,1280,1280,8,6
3775,3007,3007,7,27
3776,2535,2535,1,3
3777,735,735,2,25
3778,4431,4431,7,28
3779,4809,4809,7,11
3780,4230,4230,2,12
3781,137,137,9,2
3782,676,676,6,11
3783,2410,2410,8,5
3784,1933,1933,8,24
3785,1958,1958,2,6
3786,3704,3704,4,4
3787,3574,3574,10,12
3788,4705,4705,1,29
3789,3502,3502,1,16
3790,1820,1820,4,9
3791,4870,4870,12,9
3792,4498,4498,7,1
3793,3474,3474,9,10
3794,1539,1539,1,22
3795,1262,1262,1,14
3796,1136,1136,9,18
3797,1713,1713,4,9
3798,1723,1723,4,13
3799,1765,1765,2,13
3800,4434,4434,2,2
3801,269,269,6,5
3802,2737,2737,6,8
3803,1030,1030,11,23
3804,1323,1323,1,22
3805,2823,2823,2,8
3806,3618,3618,12,6
3807,859,859,1,23
3808,3942,3942,7,2
3809,1134,1134,8,28
3810,541,541,11,11
3811,1969,1969,12,2
3812,4472,4472,5,8
3813,3213,3213,9,13
3814,3881,3881,5,6
3815,3849,3849,4,8
3816,3868,3868,1,15
3817,4060,4060,11,18
3818,1255,1255,3,13
3819,174,174,10,4
3820,4266,4266,4,1
3821,2428,2428,1,25
3822,1646,1646,11,12
3823,342,342,11,15
3824,695,695,7,2
3825,2240,2240,5,22
3826,84,84,9,12
3827,4847,4847,3,2
3828,1449,1449,12,14
3829,1089,1089,5,28
3830,4172,4172,5,7
3831,3547,3547,11,26
3832,3045,3045,7,25
3833,2168,2168,1,11
3834,521,521,8,4
3835,3361,3361,12,8
3836,495,495,12,2
3837,903,903,4,30
3838,1117,1117,7,18
3839,256,256,7,20
3840,3331,3331,2,11
3841,1722,1722,5,16
3842,437,437,5,21
3843,2552,2552,12,4
3844,2138,2138,7,30
3845,2134,2134,11,3
3846,4055,4055,5,7
3847,3079,3079,8,23
3848,4043,4043,4,3
3849,3439,3439,5,23
3850,1904,1904,3,10
3851,1220,1220,8,23
3852,61,61,7,23
3853,379,379,10,1
3854,1160,1160,12,21
3855,3380,3380,6,24
3856,442,442,9,3
3857,3235,3235,9,3
3858,2135,2135,1,2
3859,500,500,10,22
3860,4428,4428,5,7
3861,708,708,6,3
3862,1682,1682,10,4
3863,830,830,4,22
3864,3548,3548,9,11
3865,3977,3977,3,4
3866,2418,2418,12,22
3867,2812,2812,4,10
3868,1490,1490,12,7
3869,582,582,2,16
3870,2614,2614,12,28
3871,498,498,12,26
3872,4710,4710,6,28
3873,327,327,5,18
3874,4693,4693,12,6
3875,3040,3040,7,18
3876,1118,1118,9,30
3877,1694,1694,3,29
3878,1963,1963,10,8
3879,1089,1089,6,25
3880,2820,2820,4,3
3881,3687,3687,7,2
3882,3800,3800,7,20
3883,1045,1045,10,10
3884,4671,4671,3,19
3885,1884,1884,8,7
3886,2512,2512,6,30
3887,1833,1833,2,23
3888,4696,4696,2,25
3889,1482,1482,7,26
3890,1368,1368,1,17
3891,2515,2515,8,5
3892,937,937,8,15
3893,4232,4232,11,9
3894,1760,1760,12,1
3895,1077,1077,8,26
3896,215,215,9,14
3897,3568,3568,2,22
3898,1439,1439,2,15
3899,2421,2421,9,12
3900,4615,4615,1,4
3901,2345,2345,7,11
3902,2299,2299,5,18
3903,1925,1925,2,8
3904,908,908,1,21
3905,872,872,10,15
3906,1559,1559,12,21
3907,4511,4511,2,1
3908,3706,3706,11,6
3909,2320,2320,9,19
3910,1221,1221,8,23
3911,1685,1685,8,28
3912,2384,2384,2,21
3913,3091,3091,4,16
3914,4787,4787,7,13
3915,1448,1448,11,26
3916,3650,3650,12,14
3917,1582,1582,7,10
3918,1188,1188,4,26
3919,132,132,11,17
3920,3777,3777,5,21
3921,36,36,10,19
3922,1213,1213,7,7
3923,4237,4237,11,17
3924,4199,4199,8,7
3925,2498,2498,8,12
3926,3709,3709,2,23
3927,3315,3315,12,18
3928,2815,2815,10,15
3929,187,187,1,24
3930,3445,3445,3,31
3931,1860,1860,8,17
3932,2661,2661,11,10
3933,4421,4421,6,25
3934,2032,2032,3,19
3935,2258,2258,9,29
3936,2749,2749,3,2
3937,662,662,2,15
3938,4035,4035,12,30
3939,3008,3008,11,21
3940,355,355,7,14
3941,3668,3668,6,15
3942,3204,3204,12,31
3943,1685,1685,10,6
3944,270,270,3,14
3945,784,784,2,2
3946,4657,4657,5,7
3947,3804,3804,4,12
3948,3678,3678,10,30
3949,1444,1444,3,24
3950,113,113,10,31
3951,4778,4778,2,26
3952,4996,4996,9,15
3953,3372,3372,6,2
3954,4219,4219,3,26
3955,3397,3397,1,4
3956,3431,3431,12,24
3957,1676,1676,1,22
3958,1646,1646,5,28
3959,2564,2564,10,9
3960,4803,4803,2,11
3961,2674,2674,2,19
3962,1785,1785,3,14
3963,4962,4962,4,11
3964,4998,4998,12,20
3965,2713,2713,11,29
3966,3384,3384,12,13
3967,284,284,9,19
3968,564,564,11,5
3969,2953,2953,7,2
3970,4221,4221,7,11
3971,822,822,6,6
3972,105,105,1,16
3973,3520,3520,8,2
3974,4188,4188,5,10
3975,4446,4446,2,18
3976,4407,4407,5,7
3977,3035,3035,4,21
3978,4617,4617,10,29
3979,354,354,3,15
3980,953,953,11,27
3981,4803,4803,11,17
3982,3014,3014,3,11
3983,3920,3920,8,12
3984,3662,3662,6,30
3985,2229,2229,7,10
3986,208,208,10,2
3987,3178,3178,11,14
3988,1463,1463,12,3
3989,2416,2416,9,25
3990,333,333,1,17
3991,313,313,12,14
3992,275,275,10,30
3993,2006,2006,1,30
3994,3504,3504,8,11
3995,2613,2613,6,2
3996,4274,4274,3,9
3997,555,555,5,11
3998,787,787,8,15
3999,2904,2904,11,29
4000,2895,2895,9,19
4001,2108,2108,12,30
4002,4712,4712,5,8
4003,4707,4707,10,3
4004,3704,3704,8,14
4005,4476,4476,3,9
4006,3720,3720,6,9
4007,3768,3768,1,13
4008,3497,3497,3,30
4009,4008,4008,1,19
4010,1696,1696,8,30
4011,3831,3831,8,1
4012,1568,1568,3,30
4013,2262,2262,1,1
4014,2663,2663,2,16
4015,3506,3506,8,31
4016,858,858,1,27
4017,1882,1882,10,18
4018,4552,4552,5,25
4019,3308,3308,10,13
4020,3703,3703,1,21
4021,798,798,10,13
4022,2643,2643,4,16
4023,2703,2703,8,26
4024,1406,1406,5,10
4025,413,413,7,15
4026,1634,1634,8,10
4027,1455,1455,4,18
4028,1178,1178,11,21
4029,277,277,1,26
4030,3449,3449,8,15
4031,714,714,5,21
4032,3554,3554,7,29
4033,3306,3306,11,11
4034,2808,2808,2,2
4035,1910,1910,12,9
4036,3631,3631,5,13
4037,1950,1950,1,2
4038,3920,3920,8,29
4039,408,408,4,29
4040,1899,1899,12,1
4041,1883,1883,5,21
4042,2482,2482,8,6
4043,2898,2898,3,13
4044,1252,1252,12,27
4045,4433,4433,3,31
4046,3992,3992,12,31
4047,4895,4895,7,2
4048,4182,4182,5,7
4049,4817,4817,12,1
4050,3459,3459,10,5
4051,1688,1688,3,4
4052,1970,1970,9,9
4053,3978,3978,7,3
4054,3702,3702,2,13
4055,4107,4107,12,1
4056,2780,2780,10,20
4057,1071,1071,3,27
4058,2059,2059,7,29
4059,2219,2219,7,27
4060,1891,1891,9,15
4061,815,815,3,4
4062,2292,2292,4,2
4063,2546,2546,7,22
4064,241,241,2,24
4065,2522,2522,7,26
4066,3470,3470,4,28
4067,336,336,6,8
4068,4108,4108,12,18
4069,4082,4082,8,17
4070,116,116,5,18
4071,438,438,11,1
4072,3808,3808,5,29
4073,953,953,9,24
4074,4895,4895,10,12
4075,1955,1955,3,6
4076,3489,3489,3,2
4077,4135,4135,6,2
4078,106,106,2,12
4079,1649,1649,2,18
4080,141,141,4,28
4081,2254,2254,2,19
4082,4821,4821,10,9
4083,4066,4066,2,23
4084,1979,1979,12,24
4085,940,940,10,5
4086,4017,4017,1,13
4087,1675,1675,10,17
4088,4630,4630,10,15
4089,2153,2153,2,9
4090,1685,1685,3,29
4091,3396,3396,7,11
4092,2836,2836,8,1
4093,662,662,2,14
4094,3190,3190,9,24
4095,4686,4686,7,12
4096,2980,2980,12,20
4097,2076,2076,9,26
4098,1469,1469,4,19
4099,3127,3127,11,10
4100,3269,3269,5,4
4101,2504,2504,10,9
4102,4542,4542,2,11
4103,3300,3300,11,9
4104,10,10,6,16
4105,4739,4739,5,23
4106,4381,4381,4,13
4107,3673,3673,6,15
4108,2662,2662,1,17
4109,3902,3902,12,20
4110,4611,4611,5,29
4111,121,121,8,12
4112,4600,4600,6,14
4113,4798,4798,3,17
4114,4698,4698,12,18
4115,4486,4486,11,4
4116,862,862,1,28
