event_id,period_no,occ_year,occ_month,occ_day
4117,4627,4627,4,18
4118,723,723,7,28
4119,1266,1266,7,15
4120,3225,3225,2,1
4121,3054,3054,3,20
4122,3815,3815,4,14
4123,3427,3427,12,7
4124,2570,2570,7,8
4125,4305,4305,9,15
4126,3455,3455,6,14
4127,370,370,4,6
4128,1458,1458,2,4
4129,1504,1504,12,30
4130,3953,3953,9,5
4131,2707,2707,6,17
4132,2020,2020,5,17
4133,2883,2883,1,14
4134,2130,2130,11,16
4135,1162,1162,1,28
4136,1378,1378,6,11
4137,1065,1065,8,25
4138,3484,3484,6,5
4139,636,636,4,1
4140,3627,3627,4,23
4141,661,661,6,17
4142,1170,1170,8,19
4143,2888,2888,9,15
4144,2525,2525,11,9
4145,4485,4485,5,13
4146,139,139,12,26
4147,3021,3021,2,18
4148,277,277,1,6
4149,4987,4987,9,18
4150,878,878,8,19
4151,1432,1432,8,25
4152,795,795,1,25
4153,287,287,1,29
4154,3304,3304,11,23
4155,1798,1798,8,2
4156,575,575,4,13
4157,2695,2695,9,20
4158,317,317,2,3
4159,672,672,4,3
4160,4002,4002,7,30
4161,4277,4277,9,16
4162,2454,2454,6,2
4163,2785,2785,6,19
4164,1730,1730,9,8
4165,1115,1115,7,4
4166,2438,2438,2,25
4167,3011,3011,11,14
4168,3015,3015,8,15
4169,4900,4900,10,29
4170,1592,1592,11,23
4171,2634,2634,5,17
4172,4511,4511,11,30
4173,1235,1235,2,5
4174,4982,4982,8,20
4175,2570,2570,9,29
4176,4628,4628,3,16
4177,393,393,1,21
4178,1533,1533,4,14
4179,1261,1261,5,11
4180,1165,1165,8,4
4181,4435,4435,7,19
4182,2708,2708,11,6
4183,915,915,9,9
4184,4662,4662,12,16
4185,4717,4717,6,7
4186,1176,1176,12,15
4187,1449,1449,7,10
4188,535,535,10,25
4189,1107,1107,4,2
4190,3172,3172,9,24
4191,4135,4135,5,23
4192,4855,4855,3,26
4193,862,862,3,14
4194,3634,3634,11,30
4195,3378,3378,5,27
4196,3165,3165,3,17
4197,4084,4084,9,20
4198,2284,2284,6,10
4199,2668,2668,11,1
4200,3670,3670,3,16
4201,4816,4816,9,4
4202,2586,2586,2,18
4203,4285,4285,6,23
4204,819,819,10,30
4205,3902,3902,4,4
4206,4867,4867,7,21
4207,1341,1341,12,5
4208,1433,1433,12,14
4209,3249,3249,11,5
4210,3468,3468,10,7
4211,1114,1114,1,19
4212,2520,2520,11,29
4213,3433,3433,11,13
4214,4258,4258,6,1
4215,2946,2946,3,7
4216,694,694,8,18
4217,2784,2784,9,30
4218,2218,2218,6,21
4219,2970,2970,12,29
4220,815,815,1,23
4221,1422,1422,8,1
4222,453,453,8,22
4223,4364,4364,2,4
4224,4636,4636,4,25
4225,1943,1943,5,29
4226,3654,3654,8,3
4227,856,856,9,12
4228,3503,3503,2,19
4229,2458,2458,5,3
4230,4038,4038,3,20
4231,4510,4510,7,30
4232,4722,4722,1,25
4233,1735,1735,7,14
4234,2961,2961,6,17
4235,589,589,8,2
4236,2025,2025,7,12
4237,4588,4588,12,14
4238,3731,3731,9,8
4239,882,882,3,11
4240,2636,2636,10,26
4241,4201,4201,11,5
4242,2414,2414,7,14
4243,572,572,12,29
4244,2591,2591,5,16
4245,4488,4488,5,12
4246,2610,2610,11,23
4247,4180,4180,1,12
4248,3158,3158,5,27
4249,2729,2729,5,26
4250,4373,4373,4,18
4251,4520,4520,4,19
4252,4902,4902,5,8
4253,4629,4629,6,20
4254,163,163,9,27
4255,4734,4734,5,1
4256,4107,4107,12,21
4257,2250,2250,3,1
4258,3629,3629,10,23
4259,2262,2262,12,16
4260,571,571,6,13
4261,1955,1955,7,6
4262,3273,3273,2,8
4263,2279,2279,1,6
4264,4298,4298,1,20
4265,3818,3818,10,27
4266,4671,4671,5,30
4267,214,214,12,11
4268,483,483,7,25
4269,2973,2973,5,4
4270,584,584,4,25
4271,2808,2808,8,14
4272,1153,1153,4,24
4273,4875,4875,7,16
4274,3572,3572,6,7
4275,2258,2258,3,19
4276,602,602,10,26
4277,4172,4172,8,25
4278,4848,4848,11,7
4279,211,211,1,8
4280,3168,3168,10,3
4281,2299,2299,5,7
4282,776,776,5,16
4283,582,582,11,11
4284,4543,4543,4,17
4285,3308,3308,9,26
4286,1679,1679,4,20
4287,3354,3354,5,9
4288,3121,3121,6,10
4289,4564,4564,2,2
4290,875,875,2,11
4291,977,977,3,25
4292,1971,1971,8,21
4293,3701,3701,4,29
4294,4623,4623,11,24
4295,2388,2388,9,9
4296,3198,3198,3,18
4297,1690,1690,2,11
4298,1013,1013,12,29
4299,479,479,6,15
4300,4672,4672,6,17
4301,4125,4125,8,19
4302,556,556,1,10
4303,161,161,6,19
4304,1796,1796,9,9
4305,1490,1490,1,25
4306,412,412,6,26
4307,4887,4887,6,21
4308,4156,4156,6,19
4309,2602,2602,8,6
4310,4825,4825,2,20
4311,3345,3345,10,1
4312,2713,2713,7,12
4313,4446,4446,4,24
4314,245,245,11,27
4315,2951,2951,7,3
4316,4794,4794,8,12
4317,408,408,8,14
4318,802,802,3,15
4319,2731,2731,6,22
4320,2339,2339,5,4
4321,669,669,7,1
4322,4260,4260,3,10
4323,4485,4485,1,21
4324,3199,3199,11,15
4325,1508,1508,5,8
4326,930,930,10,29
4327,2673,2673,5,25
4328,4581,4581,8,26
4329,1833,1833,6,6
4330,586,586,3,14
4331,1591,1591,5,12
4332,677,677,9,19
4333,1039,1039,4,20
4334,4564,4564,7,17
4335,4093,4093,11,23
4336,1612,1612,2,14
4337,367,367,8,4
4338,3910,3910,11,17
4339,4197,4197,7,7
4340,102,102,12,1
4341,1129,1129,11,15
4342,881,881,1,20
4343,841,841,7,23
4344,623,623,10,25
4345,773,773,6,18
4346,1562,1562,2,3
4347,4023,4023,11,11
4348,2001,2001,10,21
4349,676,676,11,13
4350,507,507,8,14
4351,2123,2123,3,17
4352,3468,3468,1,22
4353,741,741,6,21
4354,2484,2484,6,9
4355,3247,3247,4,26
4356,3510,3510,6,4
4357,2752,2752,11,17
4358,782,782,5,22
4359,2113,2113,2,21
4360,831,831,7,1
4361,3823,3823,3,19
4362,2988,2988,12,31
4363,3651,3651,1,23
4364,3550,3550,5,6
4365,1638,1638,2,4
4366,4252,4252,12,21
4367,1040,1040,12,11
4368,2263,2263,4,8
4369,661,661,2,24
4370,1324,1324,1,11
4371,1798,1798,11,16
4372,3553,3553,9,25
4373,2357,2357,10,2
4374,1696,1696,2,28
4375,398,398,12,1
4376,1856,1856,12,25
4377,253,253,8,25
4378,937,937,11,6
4379,705,705,1,4
4380,390,390,8,13
4381,4136,4136,12,27
4382,4024,4024,7,3
4383,2053,2053,9,29
4384,1993,1993,12,27
4385,882,882,6,7
4386,3552,3552,1,9
4387,3432,3432,6,18
4388,712,712,1,27
4389,3961,3961,2,18
4390,1781,1781,11,6
4391,4036,4036,2,24
4392,2298,2298,8,20
4393,3919,3919,6,2
4394,861,861,11,4
4395,3409,3409,12,25
4396,1758,1758,7,16
4397,1262,1262,1,14
4398,1752,1752,12,19
4399,122,122,6,15
4400,1893,1893,7,17
4401,1503,1503,4,13
4402,4768,4768,1,10
4403,3760,3760,9,18
4404,1564,1564,7,30
4405,928,928,7,14
4406,1950,1950,4,10
4407,3839,3839,11,16
4408,868,868,10,14
4409,2499,2499,7,17
4410,2270,2270,9,26
4411,1248,1248,12,24
4412,3951,3951,2,12
4413,2884,2884,8,8
4414,1875,1875,9,5
4415,2342,2342,10,12
4416,4180,4180,5,14
4417,292,292,6,10
4418,3372,3372,11,8
4419,1945,1945,6,3
4420,3917,3917,1,2
4421,3507,3507,5,26
4422,3857,3857,3,22
4423,295,295,8,20
4424,650,650,9,29
4425,1247,1247,8,9
4426,3282,3282,7,5
4427,3925,3925,3,4
4428,125,125,1,20
4429,3763,3763,2,27
4430,353,353,2,22
4431,3558,3558,7,20
4432,213,213,7,17
4433,3158,3158,7,31
4434,4186,4186,7,21
4435,3404,3404,6,7
4436,4526,4526,6,10
4437,762,762,11,14
4438,3838,3838,6,6
4439,19,19,6,7
4440,944,944,3,10
4441,382,382,7,26
4442,973,973,4,4
4443,3187,3187,8,19
4444,56,56,10,6
4445,1440,1440,6,7
4446,1583,1583,10,10
4447,4089,4089,11,20
4448,252,252,8,21
4449,1243,1243,2,21
4450,4547,4547,4,25
4451,2173,2173,8,5
4452,2807,2807,3,15
4453,2064,2064,4,20
4454,851,851,11,6
4455,4591,4591,7,13
4456,1564,1564,6,18
4457,2809,2809,2,15
4458,4119,4119,10,7
4459,2185,2185,1,10
4460,3709,3709,5,21
4461,1909,1909,9,29
4462,111,111,9,16
4463,2711,2711,3,16
4464,4655,4655,12,2
4465,3760,3760,3,29
4466,1662,1662,8,4
4467,1930,1930,1,24
4468,2107,2107,12,7
4469,3843,3843,11,14
4470,658,658,10,22
4471,4771,4771,2,10
4472,2276,2276,6,16
4473,3413,3413,2,19
4474,3131,3131,12,3
4475,1243,1243,12,25
4476,4924,4924,9,16
4477,2867,2867,9,28
4478,1707,1707,4,21
4479,4377,4377,8,26
4480,831,831,9,23
4481,1857,1857,2,17
4482,2573,2573,6,5
4483,4862,4862,1,15
4484,2146,2146,3,8
4485,1854,1854,4,10
4486,884,884,11,21
4487,3451,3451,10,18
4488,1868,1868,11,4
4489,1014,1014,6,12
4490,441,441,9,10
4491,2241,2241,7,14
4492,4100,4100,7,1
4493,1184,1184,2,16
4494,1566,1566,7,30
4495,4429,4429,7,4
4496,2791,2791,10,31
4497,2766,2766,5,25
4498,4199,4199,11,14
4499,563,563,11,24
4500,3011,3011,6,17
4501,2587,2587,7,24
4502,3152,3152,7,21
4503,3629,3629,6,25
4504,1556,1556,4,26
4505,4992,4992,2,13
4506,2551,2551,6,6
4507,4345,4345,5,28
4508,3405,3405,1,17
4509,1135,1135,10,23
4510,2326,2326,8,24
4511,3058,3058,3,18
4512,4312,4312,12,18
4513,2755,2755,1,3
4514,3220,3220,1,9
4515,3929,3929,6,1
4516,1738,1738,9,6
4517,2021,2021,2,2
4518,4178,4178,2,15
4519,4768,4768,5,24
4520,759,759,7,19
4521,860,860,4,11
4522,948,948,1,29
4523,1833,1833,7,23
4524,2523,2523,5,30
4525,1630,1630,7,30
4526,3481,3481,6,25
4527,1875,1875,10,31
4528,4334,4334,11,3
4529,4330,4330,8,1
4530,3599,3599,6,3
4531,4171,4171,10,5
4532,898,898,4,5
4533,4696,4696,7,7
4534,2231,2231,4,19
4535,9,9,5,4
4536,418,418,9,11
4537,879,879,11,8
4538,3168,3168,5,5
4539,3133,3133,2,17
4540,1300,1300,8,24
4541,1999,1999,6,15
4542,1999,1999,8,31
4543,3770,3770,8,26
4544,1242,1242,9,2
4545,4272,4272,4,4
4546,4398,4398,9,13
4547,4323,4323,8,14
4548,593,593,4,10
4549,4718,4718,6,9
4550,4152,4152,4,22
4551,1888,1888,6,20
4552,4978,4978,2,16
4553,2682,2682,11,2
4554,75,75,4,1
4555,2767,2767,9,7
4556,3150,3150,2,6
4557,4729,4729,6,25
4558,205,205,2,13
4559,567,567,4,16
4560,1878,1878,1,11
4561,3789,3789,10,24
4562,2325,2325,1,23
4563,2703,2703,9,26
4564,628,628,2,4
4565,2149,2149,3,13
4566,329,329,2,12
4567,4709,4709,7,4
4568,1632,1632,10,2
4569,3310,3310,3,27
4570,1683,1683,2,5
4571,3711,3711,10,2
4572,3048,3048,3,3
4573,1864,1864,3,1
4574,2576,2576,4,6
4575,3045,3045,7,2
4576,4500,4500,6,8
4577,3777,3777,11,20
4578,4996,4996,5,21
4579,4565,4565,8,22
4580,774,774,4,16
4581,4785,4785,6,24
4582,376,376,6,14
4583,45,45,10,17
4584,4943,4943,2,15
4585,4433,4433,5,3
4586,4282,4282,3,30
4587,1653,1653,10,9
4588,2982,2982,3,11
4589,3638,3638,8,21
4590,4041,4041,5,10
4591,307,307,10,25
4592,1568,1568,3,6
4593,1277,1277,9,9
4594,3255,3255,12,20
4595,3071,3071,10,6
4596,4622,4622,6,17
4597,3145,3145,3,15
4598,2711,2711,6,13
4599,4805,4805,2,17
4600,4182,4182,8,11
4601,1927,1927,3,16
4602,2261,2261,2,26
4603,4507,4507,11,28
4604,732,732,9,27
4605,3699,3699,9,2
4606,3945,3945,2,11
4607,3092,3092,6,20
4608,1284,1284,6,18
4609,2062,2062,10,19
4610,97,97,5,13
4611,1971,1971,6,27
4612,2945,2945,9,28
4613,392,392,1,15
4614,2138,2138,2,12
4615,765,765,10,14
4616,4360,4360,4,8
4617,601,601,8,31
4618,4759,4759,1,1
4619,4303,4303,7,30
4620,4674,4674,1,31
4621,711,711,12,7
4622,2304,2304,3,7
4623,4565,4565,4,18
4624,1431,1431,7,18
4625,3598,3598,9,12
4626,1446,1446,2,21
4627,4957,4957,7,14
4628,3116,3116,11,4
4629,2778,2778,11,21
4630,4614,4614,1,31
4631,2492,2492,10,7
4632,3597,3597,12,11
4633,678,678,3,23
4634,2570,2570,4,3
4635,623,623,1,20
4636,3775,3775,6,23
4637,2301,2301,12,24
4638,2044,2044,5,21
4639,4520,4520,8,27
4640,951,951,7,15
4641,3178,3178,7,25
4642,3003,3003,9,28
4643,2581,2581,7,30
4644,3469,3469,2,3
4645,620,620,5,11
4646,35,35,10,20
4647,1554,1554,8,13
4648,1249,1249,5,5
4649,3634,3634,5,13
4650,1461,1461,9,18
4651,4938,4938,1,23
4652,1119,1119,10,1
4653,1526,1526,10,31
4654,1119,1119,9,14
4655,4509,4509,3,22
4656,3769,3769,3,2
4657,957,957,1,27
4658,1514,1514,9,8
4659,4880,4880,12,31
4660,3642,3642,8,7
4661,4429,4429,5,30
4662,2959,2959,11,24
4663,3457,3457,7,16
4664,2948,2948,5,10
4665,430,430,11,8
4666,2360,2360,8,1
4667,4378,4378,6,17
4668,4333,4333,9,1
4669,1031,1031,7,6
4670,4332,4332,1,29
4671,3358,3358,9,30
4672,1209,1209,4,29
4673,4599,4599,8,31
4674,2322,2322,7,19
4675,2125,2125,9,6
4676,1786,1786,8,29
4677,1734,1734,4,23
4678,3342,3342,8,1
4679,2998,2998,7,7
4680,950,950,9,7
4681,4629,4629,7,28
4682,586,586,7,5
4683,1543,1543,2,4
4684,2220,2220,12,9
4685,1328,1328,4,26
4686,3144,3144,5,23
4687,135,135,1,9
4688,809,809,12,22
4689,4118,4118,4,3
4690,2469,2469,2,5
4691,4890,4890,1,2
4692,3869,3869,10,6
4693,2295,2295,1,28
4694,2147,2147,9,18
4695,550,550,4,20
4696,470,470,11,22
4697,2976,2976,5,16
4698,2707,2707,11,17
4699,4586,4586,10,26
4700,3635,3635,3,20
4701,3414,3414,10,24
4702,1119,1119,6,1
4703,1078,1078,4,22
4704,1768,1768,7,2
4705,4148,4148,12,18
4706,2162,2162,8,6
4707,4737,4737,6,24
4708,1560,1560,12,8
4709,2177,2177,5,3
4710,2412,2412,9,24
4711,853,853,10,30
4712,4277,4277,11,20
4713,3014,3014,1,16
4714,1234,1234,8,31
4715,4740,4740,11,4
4716,2502,2502,3,29
4717,3739,3739,9,10
4718,504,504,5,27
4719,1354,1354,4,24
4720,4283,4283,12,7
4721,940,940,10,28
4722,1779,1779,2,26
4723,2540,2540,9,24
4724,4901,4901,1,16
4725,4640,4640,12,25
4726,4148,4148,10,4
4727,2818,2818,3,7
4728,2758,2758,9,17
4729,755,755,5,20
4730,1702,1702,10,11
4731,3447,3447,8,18
4732,1269,1269,12,23
4733,240,240,2,5
4734,2363,2363,2,1
4735,251,251,12,12
4736,2053,2053,5,6
4737,1592,1592,1,24
4738,4915,4915,2,17
4739,3858,3858,3,30
4740,3052,3052,11,6
4741,3524,3524,3,4
4742,162,162,9,26
4743,4141,4141,11,28
4744,4725,4725,8,4
4745,3477,3477,12,29
4746,3665,3665,8,9
4747,3861,3861,11,24
4748,1043,1043,1,6
4749,2038,2038,2,13
4750,1448,1448,2,3
4751,1633,1633,5,20
4752,774,774,11,9
4753,1016,1016,11,4
4754,4621,4621,9,8
4755,2386,2386,2,27
4756,3926,3926,8,10
4757,4903,4903,6,23
4758,639,639,11,23
4759,1181,1181,6,11
4760,1344,1344,3,26
4761,2830,2830,3,31
4762,492,492,8,5
4763,938,938,6,11
4764,387,387,11,22
4765,3953,3953,8,29
4766,1613,1613,7,5
4767,405,405,2,24
4768,1686,1686,4,15
4769,962,962,7,12
4770,3516,3516,2,22
4771,2846,2846,11,28
4772,2732,2732,12,24
4773,2118,2118,12,8
4774,2205,2205,5,10
4775,2408,2408,1,14
4776,4233,4233,10,4
4777,3352,3352,12,13
4778,3288,3288,3,31
4779,1626,1626,9,25
4780,2040,2040,11,11
4781,3268,3268,6,11
4782,4784,4784,12,25
4783,2322,2322,12,6
4784,546,546,5,8
4785,2349,2349,5,10
4786,2819,2819,4,2
4787,369,369,11,2
4788,4518,4518,5,21
4789,1114,1114,2,27
4790,4769,4769,12,12
4791,235,235,9,7
4792,1289,1289,1,25
4793,2735,2735,2,17
4794,4058,4058,8,12
4795,3576,3576,2,1
4796,292,292,7,8
4797,206,206,8,14
4798,3988,3988,7,15
4799,2276,2276,3,26
4800,4755,4755,11,11
4801,2738,2738,8,3
4802,4622,4622,1,15
4803,3904,3904,5,7
4804,175,175,4,11
4805,3602,3602,8,19
4806,4434,4434,8,26
4807,4003,4003,5,5
4808,157,157,4,19
4809,4648,4648,11,30
4810,2857,2857,4,30
4811,4309,4309,10,31
4812,930,930,11,11
4813,729,729,2,8
4814,1510,1510,1,4
4815,2987,2987,11,5
4816,1767,1767,4,18
4817,3246,3246,12,27
4818,2546,2546,4,14
4819,4700,4700,1,4
4820,3461,3461,8,12
4821,2373,2373,5,19
4822,1259,1259,12,1
4823,4146,4146,12,19
4824,387,387,11,30
4825,426,426,4,29
4826,4727,4727,10,9
4827,2882,2882,1,13
4828,3721,3721,2,18
4829,4679,4679,4,18
4830,1867,1867,7,18
4831,232,232,3,25
4832,901,901,1,28
4833,2341,2341,7,3
4834,2542,2542,2,1
4835,4401,4401,12,12
4836,23,23,3,21
4837,3215,3215,10,24
4838,3260,3260,1,7
4839,3120,3120,5,21
4840,2202,2202,1,3
4841,1999,1999,7,20
4842,4239,4239,3,10
4843,128,128,4,30
4844,4038,4038,12,11
4845,1521,1521,1,19
4846,2418,2418,10,1
4847,4864,4864,11,17
4848,2454,2454,6,27
4849,1529,1529,10,29
4850,3681,3681,6,9
4851,90,90,6,2
4852,1917,1917,2,21
4853,1237,1237,3,6
4854,1928,1928,6,10
4855,106,106,7,6
4856,877,877,12,11
4857,2498,2498,2,6
4858,2675,2675,2,26
4859,427,427,4,16
4860,1450,1450,5,31
4861,2841,2841,3,19
4862,2401,2401,12,4
4863,193,193,3,2
4864,363,363,5,8
4865,3561,3561,9,29
4866,3135,3135,2,23
4867,2947,2947,12,24
4868,3877,3877,7,28
4869,1544,1544,2,17
4870,2134,2134,2,11
4871,612,612,5,9
4872,775,775,6,26
4873,383,383,6,3
4874,1521,1521,12,8
4875,4118,4118,6,16
4876,1741,1741,1,1
4877,1711,1711,7,28
4878,1067,1067,6,29
4879,1328,1328,10,9
4880,4578,4578,1,31
4881,3386,3386,4,7
4882,2248,2248,9,24
4883,4255,4255,3,31
4884,3521,3521,4,12
4885,3771,3771,3,29
4886,4602,4602,8,30
4887,3291,3291,9,8
4888,1852,1852,10,30
4889,2773,2773,3,31
4890,3858,3858,5,16
4891,1594,1594,1,31
4892,963,963,8,13
4893,1958,1958,12,10
4894,2884,2884,3,31
4895,3087,3087,4,16
4896,1117,1117,8,8
4897,747,747,6,15
4898,2448,2448,8,3
4899,2167,2167,5,13
4900,743,743,7,27
4901,1372,1372,7,7
4902,4370,4370,8,13
4903,1635,1635,1,27
4904,1687,1687,12,1
4905,1010,1010,5,29
4906,976,976,5,1
4907,1362,1362,3,8
4908,4039,4039,12,30
4909,1580,1580,10,19
4910,2467,2467,5,4
4911,3468,3468,8,13
4912,4916,4916,7,13
4913,3809,3809,8,24
4914,101,101,4,30
4915,166,166,6,14
4916,4116,4116,1,19
4917,1788,1788,3,3
4918,3877,3877,8,9
4919,3366,3366,10,1
4920,344,344,2,27
4921,794,794,11,18
4922,2723,2723,5,9
4923,2303,2303,12,3
4924,62,62,6,29
4925,1516,1516,11,22
4926,4392,4392,10,23
4927,3631,3631,8,29
4928,3796,3796,12,31
4929,1989,1989,11,18
4930,4897,4897,12,3
4931,2253,2253,10,13
4932,320,320,7,5
4933,300,300,11,6
4934,794,794,10,26
4935,1911,1911,10,12
4936,4247,4247,12,21
4937,2536,2536,7,29
4938,2696,2696,3,19
4939,1773,1773,7,23
4940,677,677,11,21
4941,4208,4208,11,11
4942,4561,4561,4,17
4943,158,158,1,10
4944,3826,3826,6,4
4945,1522,1522,8,28
4946,2532,2532,9,19
4947,2615,2615,4,28
4948,4249,4249,11,5
4949,1378,1378,12,11
4950,682,682,4,24
4951,3894,3894,2,19
4952,4865,4865,5,29
4953,1696,1696,5,15
4954,2787,2787,10,11
4955,4600,4600,11,19
4956,118,118,11,8
4957,1884,1884,6,14
4958,3002,3002,4,11
4959,3419,3419,3,20
4960,2147,2147,5,1
4961,3873,3873,3,28
4962,351,351,12,13
4963,710,710,3,18
4964,2340,2340,4,11
4965,1680,1680,2,8
4966,3544,3544,6,10
4967,4223,4223,1,9
4968,3056,3056,3,2
4969,1766,1766,12,8
4970,3547,3547,1,23
4971,3217,3217,11,12
4972,4002,4002,4,30
4973,2148,2148,9,21
4974,994,994,7,8
4975,4764,4764,10,30
4976,3770,3770,1,7
4977,1029,1029,12,25
4978,1845,1845,10,7
4979,4301,4301,8,30
4980,1556,1556,8,30
4981,4671,4671,5,2
4982,4978,4978,10,19
4983,101,101,11,24
4984,2357,2357,10,13
4985,1699,1699,11,29
4986,4802,4802,4,30
4987,1224,1224,10,12
4988,1286,1286,4,11
4989,239,239,3,30
4990,4726,4726,4,24
4991,324,324,10,3
4992,625,625,10,16
4993,2968,2968,6,29
4994,966,966,12,7
4995,2567,2567,2,15
4996,4489,4489,12,28
4997,4749,4749,7,8
4998,4266,4266,5,18
4999,210,210,11,14
5000,4185,4185,7,30
5001,2313,2313,2,11
5002,214,214,7,17
5003,1913,1913,6,26
5004,1991,1991,10,25
5005,76,76,4,24
5006,65,65,11,20
5007,4400,4400,7,5
5008,4689,4689,4,13
5009,1145,1145,9,9
5010,2138,2138,2,17
5011,2222,2222,6,6
5012,1474,1474,1,31
5013,1244,1244,12,20
5014,3408,3408,5,18
5015,4913,4913,5,8
5016,794,794,4,11
5017,2658,2658,12,15
5018,299,299,6,10
5019,3005,3005,12,21
5020,2662,2662,2,4
5021,3230,3230,8,16
5022,4192,4192,6,21
5023,924,924,10,7
5024,961,961,9,27
5025,1571,1571,10,22
5026,4152,4152,3,9
5027,2201,2201,1,17
5028,1758,1758,5,30
5029,3122,3122,1,26
5030,2748,2748,3,7
5031,917,917,7,17
5032,556,556,8,27
5033,1885,1885,9,4
5034,3088,3088,6,24
5035,4426,4426,3,1
5036,3709,3709,8,2
5037,347,347,5,2
5038,1318,1318,9,15
5039,1467,1467,2,4
5040,2551,2551,11,3
5041,3985,3985,5,26
5042,2797,2797,7,3
5043,559,559,5,24
5044,482,482,6,12
5045,745,745,5,28
5046,3208,3208,8,16
5047,2616,2616,12,1
5048,5,5,5,14
5049,762,762,3,19
5050,2351,2351,6,21
5051,3769,3769,9,17
5052,2130,2130,4,7
5053,1039,1039,6,22
5054,258,258,2,6
5055,3217,3217,9,26
5056,3636,3636,7,25
5057,4497,4497,5,26
5058,2987,2987,3,26
5059,684,684,2,21
5060,4579,4579,5,24
5061,2460,2460,6,20
5062,4700,4700,8,17
5063,2512,2512,2,26
5064,470,470,3,25
5065,1336,1336,5,21
5066,3483,3483,4,4
5067,1630,1630,6,24
5068,4737,4737,10,21
5069,4691,4691,10,19
5070,658,658,1,25
5071,4347,4347,12,4
5072,4547,4547,2,13
5073,2031,2031,12,29
5074,4529,4529,10,12
5075,4316,4316,4,3
5076,2896,2896,8,11
5077,3327,3327,1,21
5078,4745,4745,9,13
5079,2996,2996,2,28
5080,3508,3508,6,8
5081,2831,2831,5,27
5082,3161,3161,3,28
5083,4201,4201,12,26
5084,700,700,1,2
5085,1551,1551,6,1
5086,679,679,3,4
5087,1602,1602,1,5
5088,2038,2038,6,10
5089,824,824,10,8
5090,4505,4505,4,28
5091,1106,1106,8,28
5092,2511,2511,9,26
5093,4890,4890,6,10
5094,3611,3611,1,4
5095,2463,2463,7,17
5096,2987,2987,4,13
5097,633,633,10,21
5098,2582,2582,12,30
5099,4895,4895,8,17
5100,4347,4347,3,30
5101,3836,3836,10,20
5102,804,804,4,14
5103,1345,1345,8,11
5104,2735,2735,8,11
5105,643,643,11,3
5106,3098,3098,5,20
5107,2638,2638,7,23
5108,4307,4307,5,30
5109,4098,4098,7,22
5110,4861,4861,11,5
5111,704,704,4,7
5112,1615,1615,11,7
5113,4700,4700,7,13
5114,3351,3351,4,8
5115,3559,3559,11,29
5116,4852,4852,1,9
5117,4942,4942,8,17
5118,2593,2593,1,17
5119,2036,2036,1,26
5120,2668,2668,6,4
5121,2975,2975,4,7
5122,795,795,4,15
5123,4865,4865,7,18
5124,4652,4652,5,26
5125,3814,3814,6,18
5126,1495,1495,5,1
5127,4009,4009,12,16
5128,762,762,3,10
5129,1796,1796,1,25
5130,1166,1166,12,20
5131,1112,1112,6,28
5132,595,595,11,27
5133,4193,4193,6,16
5134,4096,4096,11,2
